date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:35:10	5251/5251	---M-Z	200	added ('OK')	application/javascript	etag:%221483-5d5bf40452688-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/toastr/build/toastr.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/toastr/build/toastr.min.js	(from https://coderthemes.com/adminto/layouts/extended-notification.html)
17:35:11	2356/2356	---M-Z	200	added ('OK')	application/javascript	etag:%22934-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/toastr.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/toastr.init.js	(from https://coderthemes.com/adminto/layouts/extended-notification.html)
17:35:11	27353/27353	---M-Z	200	added ('OK')	text/css	etag:%226ad9-5d60002d2a0f8-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/style.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/jstree/themes/default/style.min.css	(from https://coderthemes.com/adminto/layouts/extended-treeview.html)
17:35:11	141222/141222	---M-Z	200	added ('OK')	application/javascript	etag:%22227a6-5d60002d2a0f8-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/jstree/jstree.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/jstree/jstree.min.js	(from https://coderthemes.com/adminto/layouts/extended-treeview.html)
17:35:11	808/808	---M-Z	200	added ('OK')	application/javascript	etag:%22328-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/treeview.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/treeview.init.js	(from https://coderthemes.com/adminto/layouts/extended-treeview.html)
17:35:12	314469/314469	---M-Z	200	added ('OK')	application/javascript	etag:%224cc65-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/materialdesign.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/materialdesign.init.js	(from https://coderthemes.com/adminto/layouts/icons-mdi.html)
17:35:12	573419/573419	---M-Z	200	added ('OK')	application/javascript	etag:%228bfeb-5d60002d23399-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/fontawesome.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/fontawesome.init.js	(from https://coderthemes.com/adminto/layouts/icons-font-awesome.html)
17:35:13	682/682	---M-Z	200	added ('OK')	text/css	etag:%222aa-5d5bf40444bc9-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/mohithg-switchery/switchery.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/mohithg-switchery/switchery.min.css	(from https://coderthemes.com/adminto/layouts/forms-advanced.html)
17:35:13	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-5d5bf4042676b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://coderthemes.com/adminto/layouts/forms-advanced.html)
17:35:13	24614/24614	---M-Z	200	added ('OK')	application/javascript	etag:%226026-5d5bf40444bc9-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/mohithg-switchery/switchery.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/mohithg-switchery/switchery.min.js	(from https://coderthemes.com/adminto/layouts/forms-advanced.html)
17:35:14	11185/11185	---M-Z	200	added ('OK')	application/javascript	etag:%222bb1-5d5bf40439049-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/jquery-mockjax/jquery.mockjax.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/jquery-mockjax/jquery.mockjax.min.js	(from https://coderthemes.com/adminto/layouts/forms-advanced.html)
17:35:14	13097/13097	---M-Z	200	added ('OK')	application/javascript	etag:%223329-5d5bf4042e46a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/devbridge-autocomplete/jquery.autocomplete.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/devbridge-autocomplete/jquery.autocomplete.min.js	(from https://coderthemes.com/adminto/layouts/forms-advanced.html)
17:35:14	11284/11284	---M-Z	200	added ('OK')	application/javascript	etag:%222c14-5d5bf4042676b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://coderthemes.com/adminto/layouts/forms-advanced.html)
17:35:15	8622/8622	---M-Z	200	added ('OK')	application/javascript	etag:%2221ae-5d5bf4042676b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://coderthemes.com/adminto/layouts/forms-advanced.html)
17:35:15	12290/12290	---M-Z	200	added ('OK')	application/javascript	etag:%223002-5d8bfda362bd9-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/form-advanced.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/form-advanced.init.js	(from https://coderthemes.com/adminto/layouts/forms-advanced.html)
17:35:15	42773/42773	---M-Z	200	added ('OK')	application/javascript	etag:%22a715-5d5bf40448a48-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/parsleyjs/parsley.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/parsleyjs/parsley.min.js	(from https://coderthemes.com/adminto/layouts/forms-validation.html)
17:35:16	314/314	---M-Z	200	added ('OK')	application/javascript	etag:%2213a-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/form-validation.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/form-validation.init.js	(from https://coderthemes.com/adminto/layouts/forms-validation.html)
17:35:16	5988/5988	---M-Z	200	added ('OK')	application/javascript	etag:%221764-5d5bf404545c7-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/twitter-bootstrap-wizard/jquery.bootstrap.wizard.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/twitter-bootstrap-wizard/jquery.bootstrap.wizard.min.js	(from https://coderthemes.com/adminto/layouts/forms-wizard.html)
17:35:16	603/603	---M-Z	200	added ('OK')	application/javascript	etag:%2225b-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/form-wizard.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/form-wizard.init.js	(from https://coderthemes.com/adminto/layouts/forms-wizard.html)
17:35:17	25273/25273	---M-Z	200	added ('OK')	text/css	etag:%2262b9-5d5bf4044d868-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/quill/quill.bubble.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/quill/quill.bubble.css	(from https://coderthemes.com/adminto/layouts/forms-quilljs.html)
17:35:17	436/436	---M-Z	200	added ('OK')	application/javascript	etag:%221b4-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/form-quilljs.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/form-quilljs.init.js	(from https://coderthemes.com/adminto/layouts/forms-quilljs.html)
17:35:17	11570/11570	---M-Z	200	added ('OK')	text/css	etag:%222d32-5d60002d33d38-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	(from https://coderthemes.com/adminto/layouts/forms-pickers.html)
17:35:18	16081/16081	---M-Z	200	added ('OK')	text/css	etag:%223ed1-5d5bf4043328a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/flatpickr/flatpickr.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/flatpickr/flatpickr.min.css	(from https://coderthemes.com/adminto/layouts/forms-pickers.html)
17:35:18	3137/3137	---M-Z	200	added ('OK')	text/css	etag:%22c41-5d5bf4042964b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/clockpicker/bootstrap-clockpicker.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/clockpicker/bootstrap-clockpicker.min.css	(from https://coderthemes.com/adminto/layouts/forms-pickers.html)
17:35:18	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-5d5bf404257cb-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://coderthemes.com/adminto/layouts/forms-pickers.html)
17:35:19	49670/49670	---M-Z	200	added ('OK')	application/javascript	etag:%22c206-5d5bf4043328a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/flatpickr/flatpickr.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/flatpickr/flatpickr.min.js	(from https://coderthemes.com/adminto/layouts/forms-pickers.html)
17:35:19	36048/36048	---M-Z	200	added ('OK')	application/javascript	etag:%228cd0-5d60002d33d38-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	(from https://coderthemes.com/adminto/layouts/forms-pickers.html)
17:35:19	11152/11152	---M-Z	200	added ('OK')	application/javascript	etag:%222b90-5d5bf4042964b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/clockpicker/bootstrap-clockpicker.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/clockpicker/bootstrap-clockpicker.min.js	(from https://coderthemes.com/adminto/layouts/forms-pickers.html)
17:35:19	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%22839d-5d5bf404257cb-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://coderthemes.com/adminto/layouts/forms-pickers.html)
17:35:20	2720/2720	---M-Z	200	added ('OK')	application/javascript	etag:%22aa0-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/form-pickers.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/form-pickers.init.js	(from https://coderthemes.com/adminto/layouts/forms-pickers.html)
17:35:20	9860/9860	---M-Z	200	added ('OK')	text/css	etag:%222684-5d5bf4042e46a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/dropify/css/dropify.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/dropify/css/dropify.min.css	(from https://coderthemes.com/adminto/layouts/forms-file-uploads.html)
17:35:20	10515/10515	---M-Z	200	added ('OK')	application/javascript	etag:%222913-5d5bf4042e46a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/dropify/js/dropify.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/dropify/js/dropify.min.js	(from https://coderthemes.com/adminto/layouts/forms-file-uploads.html)
17:35:21	745/745	---M-Z	200	added ('OK')	application/javascript	etag:%222e9-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/form-fileuploads.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/form-fileuploads.init.js	(from https://coderthemes.com/adminto/layouts/forms-file-uploads.html)
17:35:21	21202/21202	---M-Z	200	added ('OK')	text/css	etag:%2252d2-5d5bf40455567-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/x-editable/bootstrap-editable/css/bootstrap-editable.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/x-editable/bootstrap-editable/css/bootstrap-editable.css	(from https://coderthemes.com/adminto/layouts/forms-x-editable.html)
17:35:22	79461/79461	---M-Z	200	added ('OK')	application/javascript	etag:%2213665-5d5bf40455567-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/x-editable/bootstrap-editable/js/bootstrap-editable.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/x-editable/bootstrap-editable/js/bootstrap-editable.min.js	(from https://coderthemes.com/adminto/layouts/forms-x-editable.html)
17:35:22	1692/1692	---M-Z	200	added ('OK')	application/javascript	etag:%2269c-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/form-xeditable.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/form-xeditable.init.js	(from https://coderthemes.com/adminto/layouts/forms-x-editable.html)
17:35:23	7923/7923	---M-Z	200	added ('OK')	text/css	etag:%221ef3-5d5bf4042a5eb-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-bs5/css/dataTables.bootstrap5.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-bs5/css/dataTables.bootstrap5.min.css	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:23	4301/4301	---M-Z	200	added ('OK')	text/css	etag:%2210cd-5d5bf4042c52a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-responsive-bs5/css/responsive.bootstrap5.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-responsive-bs5/css/responsive.bootstrap5.min.css	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:23	8251/8251	---M-Z	200	added ('OK')	text/css	etag:%22203b-5d60002d27219-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons-bs5/css/buttons.bootstrap5.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons-bs5/css/buttons.bootstrap5.min.css	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:23	4431/4431	---M-Z	200	added ('OK')	text/css	etag:%22114f-5d5bf4042c52a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-select-bs5/css//select.bootstrap5.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-select-bs5/css/select.bootstrap5.min.css	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:24	87897/87897	---M-Z	200	added ('OK')	application/javascript	etag:%2215759-5d60002d27219-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:24	4480/4480	---M-Z	200	added ('OK')	application/javascript	etag:%221180-5d5bf4042a5eb-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-bs5/js/dataTables.bootstrap5.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-bs5/js/dataTables.bootstrap5.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:24	16849/16849	---M-Z	200	added ('OK')	application/javascript	etag:%2241d1-5d5bf4042c52a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:25	3683/3683	---M-Z	200	added ('OK')	application/javascript	etag:%22e63-5d5bf4042c52a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-responsive-bs5/js/responsive.bootstrap5.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-responsive-bs5/js/responsive.bootstrap5.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:25	25394/25394	---M-Z	200	added ('OK')	application/javascript	etag:%226332-5d60002d27219-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:25	1443/1443	---M-Z	200	added ('OK')	application/javascript	etag:%225a3-5d60002d27219-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons-bs5/js/buttons.bootstrap5.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons-bs5/js/buttons.bootstrap5.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:26	25103/25103	---M-Z	200	added ('OK')	application/javascript	etag:%22620f-5d60002d27219-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:26	25634/25634	---M-Z	200	added ('OK')	application/javascript	etag:%226422-5d60002d27219-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons/js/buttons.flash.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons/js/buttons.flash.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:26	2514/2514	---M-Z	200	added ('OK')	application/javascript	etag:%229d2-5d5bf4042b58b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:27	15797/15797	---M-Z	200	added ('OK')	application/javascript	etag:%223db5-5d5bf4042b58b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-keytable/js/dataTables.keyTable.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-keytable/js/dataTables.keyTable.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:27	13543/13543	---M-Z	200	added ('OK')	application/javascript	etag:%2234e7-5d60002d27219-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/datatables.net-select/js/dataTables.select.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/datatables.net-select/js/dataTables.select.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:29	629/629	---M-Z	200	added ('OK')	application/javascript	etag:%22275-5d60002d23399-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/datatables.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/datatables.init.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:29	9484/9484	---M-Z	200	added ('OK')	application/javascript	etag:%22250c-5d5bf40439fe9-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/jquery-tabledit/jquery.tabledit.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/jquery-tabledit/jquery.tabledit.min.js	(from https://coderthemes.com/adminto/layouts/tables-editable.html)
17:35:29	1325186/1325186	---MCZ	200	added ('OK')	application/javascript	etag:%22143882-5d60002d2ef18-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/pdfmake/build/pdfmake.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/pdfmake/build/pdfmake.min.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:30	811996/811996	---MCZ	200	added ('OK')	application/javascript	etag:%22c63dc-5d60002d30e58-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/pdfmake/build/vfs_fonts.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/pdfmake/build/vfs_fonts.js	(from https://coderthemes.com/adminto/layouts/tables-datatables.html)
17:35:30	685/685	---M-Z	200	added ('OK')	application/javascript	etag:%222ad-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/tabledit.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/tabledit.init.js	(from https://coderthemes.com/adminto/layouts/tables-editable.html)
17:35:30	14999/14999	---M-Z	200	added ('OK')	text/css	etag:%223a97-5d5bf4042482b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.css	(from https://coderthemes.com/adminto/layouts/tables-responsive.html)
17:35:31	11551/11551	---M-Z	200	added ('OK')	application/javascript	etag:%222d1f-5d5bf4042482b-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.js	(from https://coderthemes.com/adminto/layouts/tables-responsive.html)
17:35:31	360/360	---M-Z	200	added ('OK')	application/javascript	etag:%22168-5d60002d24339-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/responsive-table.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/responsive-table.init.js	(from https://coderthemes.com/adminto/layouts/tables-responsive.html)
17:35:31	14577/14577	---M-Z	200	added ('OK')	text/css	etag:%2238f1-5d5bf40452688-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/tablesaw/tablesaw.css	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/tablesaw/tablesaw.css	(from https://coderthemes.com/adminto/layouts/tables-tablesaw.html)
17:35:32	94992/94992	---M-Z	200	added ('OK')	application/javascript	etag:%2217310-5d5bf40452688-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/tablesaw/tablesaw.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/tablesaw/tablesaw.js	(from https://coderthemes.com/adminto/layouts/tables-tablesaw.html)
17:35:32	142/142	---M-Z	200	added ('OK')	application/javascript	etag:%228e-5d8bfda362bd9-gzip%22	https://coderthemes.com/adminto/layouts/assets/js/pages/tablesaw.init.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/js/pages/tablesaw.init.js	(from https://coderthemes.com/adminto/layouts/tables-tablesaw.html)
17:35:32	122971/122971	---M-Z	200	added ('OK')	application/javascript	etag:%221e05b-5d5bf4043422a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.js	(from https://coderthemes.com/adminto/layouts/charts-flot.html)
17:35:33	11768/11768	---M-Z	200	added ('OK')	application/javascript	etag:%222df8-5d5bf4043422a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.time.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.time.js	(from https://coderthemes.com/adminto/layouts/charts-flot.html)
17:35:33	8866/8866	---M-Z	200	added ('OK')	application/javascript	etag:%2222a2-5d5bf40443c29-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/jquery.flot.tooltip/js/jquery.flot.tooltip.min.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/jquery.flot.tooltip/js/jquery.flot.tooltip.min.js	(from https://coderthemes.com/adminto/layouts/charts-flot.html)
17:35:33	3314/3314	---M-Z	200	added ('OK')	application/javascript	etag:%22cf2-5d5bf4043422a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.resize.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.resize.js	(from https://coderthemes.com/adminto/layouts/charts-flot.html)
17:35:34	23809/23809	---M-Z	200	added ('OK')	application/javascript	etag:%225d01-5d5bf4043422a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.pie.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.pie.js	(from https://coderthemes.com/adminto/layouts/charts-flot.html)
17:35:34	13141/13141	---M-Z	200	added ('OK')	application/javascript	etag:%223355-5d5bf4043422a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.selection.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.selection.js	(from https://coderthemes.com/adminto/layouts/charts-flot.html)
17:35:34	7090/7090	---M-Z	200	added ('OK')	application/javascript	etag:%221bb2-5d5bf4043422a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.stack.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.stack.js	(from https://coderthemes.com/adminto/layouts/charts-flot.html)
17:35:35	6919/6919	---M-Z	200	added ('OK')	application/javascript	etag:%221b07-5d5bf404351ca-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/flot-orderbars/js/jquery.flot.orderBars.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/flot-orderbars/js/jquery.flot.orderBars.js	(from https://coderthemes.com/adminto/layouts/charts-flot.html)
17:35:35	5419/5419	---M-Z	200	added ('OK')	application/javascript	etag:%22152b-5d5bf4043422a-gzip%22	https://coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.crosshair.js	C:/Users/kittie/OneDrive/Desktop/back/coderthemes.com/adminto/layouts/assets/libs/flot-charts/jquery.flot.crosshair.js	(from https://coderthemes.com/adminto/layouts/charts-flot.html)
